subj	cond	item	value	region	Xstart	Xend	Ystart	Yend	fixationtype	order	questionRT	questionAcc
016	24	90	216	1	0	16	0	0	fp	18	NA	NA
016	24	90	216	1	0	16	0	0	rp	18	NA	NA
016	24	90	0	1	0	16	0	0	pr	18	NA	NA
016	24	90	2646	1	0	16	0	0	rr	18	NA	NA
016	24	90	2862	1	0	16	0	0	tt	18	NA	NA
016	24	90	206	2	16	22	0	0	ff	18	NA	NA
016	24	90	206	2	16	22	0	0	fp	18	NA	NA
016	24	90	608	2	16	22	0	0	rp	18	NA	NA
016	24	90	1	2	16	22	0	0	pr	18	NA	NA
016	24	90	0	2	16	22	0	0	rr	18	NA	NA
016	24	90	206	2	16	22	0	0	tt	18	NA	NA
016	24	90	192	3	22	47	0	0	ff	18	NA	NA
016	24	90	316	3	22	47	0	0	fp	18	NA	NA
016	24	90	4470	3	22	47	0	0	rp	18	NA	NA
016	24	90	1	3	22	47	0	0	pr	18	NA	NA
016	24	90	1910	3	22	47	0	0	rr	18	NA	NA
016	24	90	2226	3	22	47	0	0	tt	18	NA	NA
016	24	86	295	1	0	16	0	0	ff	20	NA	NA
016	24	86	935	1	0	16	0	0	fp	20	NA	NA
016	24	86	935	1	0	16	0	0	rp	20	NA	NA
016	24	86	0	1	0	16	0	0	pr	20	NA	NA
016	24	86	810	1	0	16	0	0	rr	20	NA	NA
016	24	86	1745	1	0	16	0	0	tt	20	NA	NA
016	24	86	280	2	16	22	0	0	ff	20	NA	NA
016	24	86	280	2	16	22	0	0	fp	20	NA	NA
016	24	86	716	2	16	22	0	0	rp	20	NA	NA
016	24	86	1	2	16	22	0	0	pr	20	NA	NA
016	24	86	238	2	16	22	0	0	rr	20	NA	NA
016	24	86	518	2	16	22	0	0	tt	20	NA	NA
016	24	86	262	3	22	50	0	0	ff	20	NA	NA
016	24	86	262	3	22	50	0	0	fp	20	NA	NA
016	24	86	2408	3	22	50	0	0	rp	20	NA	NA
016	24	86	1	3	22	50	0	0	pr	20	NA	NA
016	24	86	1534	3	22	50	0	0	rr	20	NA	NA
016	24	86	1796	3	22	50	0	0	tt	20	NA	NA
016	22	96	311	1	0	16	0	0	ff	34	NA	NA
016	22	96	505	1	0	16	0	0	fp	34	NA	NA
016	22	96	505	1	0	16	0	0	rp	34	NA	NA
016	22	96	0	1	0	16	0	0	pr	34	NA	NA
016	22	96	796	1	0	16	0	0	rr	34	NA	NA
016	22	96	1301	1	0	16	0	0	tt	34	NA	NA
016	22	96	NA	2	16	22	0	0	ff	34	NA	NA
016	22	96	NA	2	16	22	0	0	fp	34	NA	NA
016	22	96	NA	2	16	22	0	0	rp	34	NA	NA
016	22	96	NA	2	16	22	0	0	pr	34	NA	NA
016	22	96	NA	2	16	22	0	0	rr	34	NA	NA
016	22	96	NA	2	16	22	0	0	tt	34	NA	NA
016	22	96	284	3	22	43	0	0	ff	34	NA	NA
016	22	96	372	3	22	43	0	0	fp	34	NA	NA
016	22	96	2454	3	22	43	0	0	rp	34	NA	NA
016	22	96	1	3	22	43	0	0	pr	34	NA	NA
016	22	96	1286	3	22	43	0	0	rr	34	NA	NA
016	22	96	1658	3	22	43	0	0	tt	34	NA	NA
016	22	84	174	1	0	17	0	0	ff	44	NA	NA
016	22	84	174	1	0	17	0	0	fp	44	NA	NA
016	22	84	174	1	0	17	0	0	rp	44	NA	NA
016	22	84	0	1	0	17	0	0	pr	44	NA	NA
016	22	84	0	1	0	17	0	0	rr	44	NA	NA
016	22	84	174	1	0	17	0	0	tt	44	NA	NA
016	22	84	NA	2	17	22	0	0	ff	44	NA	NA
016	22	84	NA	2	17	22	0	0	fp	44	NA	NA
016	22	84	NA	2	17	22	0	0	rp	44	NA	NA
016	22	84	NA	2	17	22	0	0	pr	44	NA	NA
016	22	84	NA	2	17	22	0	0	rr	44	NA	NA
016	22	84	NA	2	17	22	0	0	tt	44	NA	NA
016	22	84	200	3	22	51	0	0	ff	44	NA	NA
016	22	84	656	3	22	51	0	0	fp	44	NA	NA
016	22	84	656	3	22	51	0	0	rp	44	NA	NA
016	22	84	0	3	22	51	0	0	pr	44	NA	NA
016	22	84	0	3	22	51	0	0	rr	44	NA	NA
016	22	84	656	3	22	51	0	0	tt	44	NA	NA
016	21	79	NA	1	0	17	0	0	ff	66	NA	NA
016	21	79	NA	1	0	17	0	0	fp	66	NA	NA
016	21	79	NA	1	0	17	0	0	rp	66	NA	NA
016	21	79	NA	1	0	17	0	0	pr	66	NA	NA
016	21	79	750	1	0	17	0	0	rr	66	NA	NA
016	21	79	750	1	0	17	0	0	tt	66	NA	NA
016	21	79	254	2	17	23	0	0	ff	66	NA	NA
016	21	79	254	2	17	23	0	0	fp	66	NA	NA
016	21	79	444	2	17	23	0	0	rp	66	NA	NA
016	21	79	1	2	17	23	0	0	pr	66	NA	NA
016	21	79	156	2	17	23	0	0	rr	66	NA	NA
016	21	79	410	2	17	23	0	0	tt	66	NA	NA
016	21	79	252	3	23	44	0	0	ff	66	NA	NA
016	21	79	252	3	23	44	0	0	fp	66	NA	NA
016	21	79	1560	3	23	44	0	0	rp	66	NA	NA
016	21	79	1	3	23	44	0	0	pr	66	NA	NA
016	21	79	592	3	23	44	0	0	rr	66	NA	NA
016	21	79	844	3	23	44	0	0	tt	66	NA	NA
016	24	78	782	1	0	16	0	0	ff	82	NA	NA
016	24	78	782	1	0	16	0	0	fp	82	NA	NA
016	24	78	782	1	0	16	0	0	rp	82	NA	NA
016	24	78	0	1	0	16	0	0	pr	82	NA	NA
016	24	78	254	1	0	16	0	0	rr	82	NA	NA
016	24	78	1036	1	0	16	0	0	tt	82	NA	NA
016	24	78	NA	2	16	21	0	0	ff	82	NA	NA
016	24	78	NA	2	16	21	0	0	fp	82	NA	NA
016	24	78	NA	2	16	21	0	0	rp	82	NA	NA
016	24	78	NA	2	16	21	0	0	pr	82	NA	NA
016	24	78	706	2	16	21	0	0	rr	82	NA	NA
016	24	78	706	2	16	21	0	0	tt	82	NA	NA
016	24	78	202	3	21	48	0	0	ff	82	NA	NA
016	24	78	1450	3	21	48	0	0	fp	82	NA	NA
016	24	78	3360	3	21	48	0	0	rp	82	NA	NA
016	24	78	1	3	21	48	0	0	pr	82	NA	NA
016	24	78	950	3	21	48	0	0	rr	82	NA	NA
016	24	78	2400	3	21	48	0	0	tt	82	NA	NA
016	23	81	172	1	0	21	0	0	ff	84	NA	NA
016	23	81	374	1	0	21	0	0	fp	84	NA	NA
016	23	81	374	1	0	21	0	0	rp	84	NA	NA
016	23	81	0	1	0	21	0	0	pr	84	NA	NA
016	23	81	260	1	0	21	0	0	rr	84	NA	NA
016	23	81	634	1	0	21	0	0	tt	84	NA	NA
016	23	81	578	2	21	28	0	0	ff	84	NA	NA
016	23	81	578	2	21	28	0	0	fp	84	NA	NA
016	23	81	578	2	21	28	0	0	rp	84	NA	NA
016	23	81	0	2	21	28	0	0	pr	84	NA	NA
016	23	81	276	2	21	28	0	0	rr	84	NA	NA
016	23	81	854	2	21	28	0	0	tt	84	NA	NA
016	23	81	430	3	28	53	0	0	ff	84	NA	NA
016	23	81	690	3	28	53	0	0	fp	84	NA	NA
016	23	81	1604	3	28	53	0	0	rp	84	NA	NA
016	23	81	1	3	28	53	0	0	pr	84	NA	NA
016	23	81	378	3	28	53	0	0	rr	84	NA	NA
016	23	81	1068	3	28	53	0	0	tt	84	NA	NA
016	22	92	530	1	0	16	0	0	ff	88	NA	NA
016	22	92	714	1	0	16	0	0	fp	88	NA	NA
016	22	92	714	1	0	16	0	0	rp	88	NA	NA
016	22	92	0	1	0	16	0	0	pr	88	NA	NA
016	22	92	240	1	0	16	0	0	rr	88	NA	NA
016	22	92	954	1	0	16	0	0	tt	88	NA	NA
016	22	92	206	2	16	22	0	0	ff	88	NA	NA
016	22	92	206	2	16	22	0	0	fp	88	NA	NA
016	22	92	206	2	16	22	0	0	rp	88	NA	NA
016	22	92	0	2	16	22	0	0	pr	88	NA	NA
016	22	92	0	2	16	22	0	0	rr	88	NA	NA
016	22	92	206	2	16	22	0	0	tt	88	NA	NA
016	22	92	284	3	22	60	0	0	ff	88	NA	NA
016	22	92	720	3	22	60	0	0	fp	88	NA	NA
016	22	92	960	3	22	60	0	0	rp	88	NA	NA
016	22	92	1	3	22	60	0	0	pr	88	NA	NA
016	22	92	0	3	22	60	0	0	rr	88	NA	NA
016	22	92	720	3	22	60	0	0	tt	88	NA	NA
016	23	77	156	1	0	23	0	0	ff	106	NA	NA
016	23	77	960	1	0	23	0	0	fp	106	NA	NA
016	23	77	960	1	0	23	0	0	rp	106	NA	NA
016	23	77	0	1	0	23	0	0	pr	106	NA	NA
016	23	77	306	1	0	23	0	0	rr	106	NA	NA
016	23	77	1266	1	0	23	0	0	tt	106	NA	NA
016	23	77	212	2	23	29	0	0	ff	106	NA	NA
016	23	77	212	2	23	29	0	0	fp	106	NA	NA
016	23	77	212	2	23	29	0	0	rp	106	NA	NA
016	23	77	0	2	23	29	0	0	pr	106	NA	NA
016	23	77	0	2	23	29	0	0	rr	106	NA	NA
016	23	77	212	2	23	29	0	0	tt	106	NA	NA
016	23	77	260	3	29	48	0	0	ff	106	NA	NA
016	23	77	260	3	29	48	0	0	fp	106	NA	NA
016	23	77	1100	3	29	48	0	0	rp	106	NA	NA
016	23	77	1	3	29	48	0	0	pr	106	NA	NA
016	23	77	534	3	29	48	0	0	rr	106	NA	NA
016	23	77	794	3	29	48	0	0	tt	106	NA	NA
016	24	74	NA	1	0	16	0	0	ff	110	NA	NA
016	24	74	NA	1	0	16	0	0	fp	110	NA	NA
016	24	74	NA	1	0	16	0	0	rp	110	NA	NA
016	24	74	NA	1	0	16	0	0	pr	110	NA	NA
016	24	74	248	1	0	16	0	0	rr	110	NA	NA
016	24	74	248	1	0	16	0	0	tt	110	NA	NA
016	24	74	354	2	16	22	0	0	ff	110	NA	NA
016	24	74	354	2	16	22	0	0	fp	110	NA	NA
016	24	74	354	2	16	22	0	0	rp	110	NA	NA
016	24	74	0	2	16	22	0	0	pr	110	NA	NA
016	24	74	252	2	16	22	0	0	rr	110	NA	NA
016	24	74	606	2	16	22	0	0	tt	110	NA	NA
016	24	74	182	3	22	47	0	0	ff	110	NA	NA
016	24	74	342	3	22	47	0	0	fp	110	NA	NA
016	24	74	1320	3	22	47	0	0	rp	110	NA	NA
016	24	74	1	3	22	47	0	0	pr	110	NA	NA
016	24	74	478	3	22	47	0	0	rr	110	NA	NA
016	24	74	820	3	22	47	0	0	tt	110	NA	NA
016	24	82	180	1	0	15	0	0	ff	112	NA	NA
016	24	82	352	1	0	15	0	0	fp	112	NA	NA
016	24	82	352	1	0	15	0	0	rp	112	NA	NA
016	24	82	0	1	0	15	0	0	pr	112	NA	NA
016	24	82	720	1	0	15	0	0	rr	112	NA	NA
016	24	82	1072	1	0	15	0	0	tt	112	NA	NA
016	24	82	248	2	15	22	0	0	ff	112	NA	NA
016	24	82	248	2	15	22	0	0	fp	112	NA	NA
016	24	82	630	2	15	22	0	0	rp	112	NA	NA
016	24	82	1	2	15	22	0	0	pr	112	NA	NA
016	24	82	434	2	15	22	0	0	rr	112	NA	NA
016	24	82	682	2	15	22	0	0	tt	112	NA	NA
016	24	82	174	3	22	49	0	0	ff	112	NA	NA
016	24	82	890	3	22	49	0	0	fp	112	NA	NA
016	24	82	1662	3	22	49	0	0	rp	112	NA	NA
016	24	82	1	3	22	49	0	0	pr	112	NA	NA
016	24	82	0	3	22	49	0	0	rr	112	NA	NA
016	24	82	890	3	22	49	0	0	tt	112	NA	NA
016	22	80	738	1	0	15	0	0	ff	128	NA	NA
016	22	80	2172	1	0	15	0	0	fp	128	NA	NA
016	22	80	2172	1	0	15	0	0	rp	128	NA	NA
016	22	80	0	1	0	15	0	0	pr	128	NA	NA
016	22	80	742	1	0	15	0	0	rr	128	NA	NA
016	22	80	2914	1	0	15	0	0	tt	128	NA	NA
016	22	80	NA	2	15	21	0	0	ff	128	NA	NA
016	22	80	NA	2	15	21	0	0	fp	128	NA	NA
016	22	80	NA	2	15	21	0	0	rp	128	NA	NA
016	22	80	NA	2	15	21	0	0	pr	128	NA	NA
016	22	80	216	2	15	21	0	0	rr	128	NA	NA
016	22	80	216	2	15	21	0	0	tt	128	NA	NA
016	22	80	238	3	21	49	0	0	ff	128	NA	NA
016	22	80	238	3	21	49	0	0	fp	128	NA	NA
016	22	80	2930	3	21	49	0	0	rp	128	NA	NA
016	22	80	1	3	21	49	0	0	pr	128	NA	NA
016	22	80	1734	3	21	49	0	0	rr	128	NA	NA
016	22	80	1972	3	21	49	0	0	tt	128	NA	NA
016	21	95	649	1	0	16	0	0	ff	129	NA	NA
016	21	95	943	1	0	16	0	0	fp	129	NA	NA
016	21	95	943	1	0	16	0	0	rp	129	NA	NA
016	21	95	0	1	0	16	0	0	pr	129	NA	NA
016	21	95	652	1	0	16	0	0	rr	129	NA	NA
016	21	95	1595	1	0	16	0	0	tt	129	NA	NA
016	21	95	484	2	16	22	0	0	ff	129	NA	NA
016	21	95	484	2	16	22	0	0	fp	129	NA	NA
016	21	95	484	2	16	22	0	0	rp	129	NA	NA
016	21	95	0	2	16	22	0	0	pr	129	NA	NA
016	21	95	168	2	16	22	0	0	rr	129	NA	NA
016	21	95	652	2	16	22	0	0	tt	129	NA	NA
016	21	95	98	3	22	50	0	0	ff	129	NA	NA
016	21	95	98	3	22	50	0	0	fp	129	NA	NA
016	21	95	2810	3	22	50	0	0	rp	129	NA	NA
016	21	95	1	3	22	50	0	0	pr	129	NA	NA
016	21	95	1892	3	22	50	0	0	rr	129	NA	NA
016	21	95	1990	3	22	50	0	0	tt	129	NA	NA
016	21	75	262	1	0	16	0	0	ff	130	NA	NA
016	21	75	262	1	0	16	0	0	fp	130	NA	NA
016	21	75	262	1	0	16	0	0	rp	130	NA	NA
016	21	75	0	1	0	16	0	0	pr	130	NA	NA
016	21	75	0	1	0	16	0	0	rr	130	NA	NA
016	21	75	262	1	0	16	0	0	tt	130	NA	NA
016	21	75	370	2	16	23	0	0	ff	130	NA	NA
016	21	75	370	2	16	23	0	0	fp	130	NA	NA
016	21	75	370	2	16	23	0	0	rp	130	NA	NA
016	21	75	0	2	16	23	0	0	pr	130	NA	NA
016	21	75	0	2	16	23	0	0	rr	130	NA	NA
016	21	75	370	2	16	23	0	0	tt	130	NA	NA
016	21	75	242	3	23	53	0	0	ff	130	NA	NA
016	21	75	424	3	23	53	0	0	fp	130	NA	NA
016	21	75	424	3	23	53	0	0	rp	130	NA	NA
016	21	75	0	3	23	53	0	0	pr	130	NA	NA
016	21	75	0	3	23	53	0	0	rr	130	NA	NA
016	21	75	424	3	23	53	0	0	tt	130	NA	NA
016	21	83	652	1	0	13	0	0	ff	137	NA	NA
016	21	83	652	1	0	13	0	0	fp	137	NA	NA
016	21	83	652	1	0	13	0	0	rp	137	NA	NA
016	21	83	0	1	0	13	0	0	pr	137	NA	NA
016	21	83	160	1	0	13	0	0	rr	137	NA	NA
016	21	83	812	1	0	13	0	0	tt	137	NA	NA
016	21	83	654	2	13	19	0	0	ff	137	NA	NA
016	21	83	654	2	13	19	0	0	fp	137	NA	NA
016	21	83	654	2	13	19	0	0	rp	137	NA	NA
016	21	83	0	2	13	19	0	0	pr	137	NA	NA
016	21	83	222	2	13	19	0	0	rr	137	NA	NA
016	21	83	876	2	13	19	0	0	tt	137	NA	NA
016	21	83	184	3	19	47	0	0	ff	137	NA	NA
016	21	83	1088	3	19	47	0	0	fp	137	NA	NA
016	21	83	1470	3	19	47	0	0	rp	137	NA	NA
016	21	83	1	3	19	47	0	0	pr	137	NA	NA
016	21	83	0	3	19	47	0	0	rr	137	NA	NA
016	21	83	1088	3	19	47	0	0	tt	137	NA	NA
016	22	76	220	1	0	19	0	0	ff	143	NA	NA
016	22	76	612	1	0	19	0	0	fp	143	NA	NA
016	22	76	612	1	0	19	0	0	rp	143	NA	NA
016	22	76	0	1	0	19	0	0	pr	143	NA	NA
016	22	76	0	1	0	19	0	0	rr	143	NA	NA
016	22	76	612	1	0	19	0	0	tt	143	NA	NA
016	22	76	NA	2	19	25	0	0	ff	143	NA	NA
016	22	76	NA	2	19	25	0	0	fp	143	NA	NA
016	22	76	NA	2	19	25	0	0	rp	143	NA	NA
016	22	76	NA	2	19	25	0	0	pr	143	NA	NA
016	22	76	NA	2	19	25	0	0	rr	143	NA	NA
016	22	76	NA	2	19	25	0	0	tt	143	NA	NA
016	22	76	170	3	25	61	0	0	ff	143	NA	NA
016	22	76	1084	3	25	61	0	0	fp	143	NA	NA
016	22	76	1084	3	25	61	0	0	rp	143	NA	NA
016	22	76	0	3	25	61	0	0	pr	143	NA	NA
016	22	76	0	3	25	61	0	0	rr	143	NA	NA
016	22	76	1084	3	25	61	0	0	tt	143	NA	NA
016	23	93	184	1	0	16	0	0	ff	150	NA	NA
016	23	93	368	1	0	16	0	0	fp	150	NA	NA
016	23	93	368	1	0	16	0	0	rp	150	NA	NA
016	23	93	0	1	0	16	0	0	pr	150	NA	NA
016	23	93	0	1	0	16	0	0	rr	150	NA	NA
016	23	93	368	1	0	16	0	0	tt	150	NA	NA
016	23	93	356	2	16	22	0	0	ff	150	NA	NA
016	23	93	356	2	16	22	0	0	fp	150	NA	NA
016	23	93	356	2	16	22	0	0	rp	150	NA	NA
016	23	93	0	2	16	22	0	0	pr	150	NA	NA
016	23	93	0	2	16	22	0	0	rr	150	NA	NA
016	23	93	356	2	16	22	0	0	tt	150	NA	NA
016	23	93	238	3	22	45	0	0	ff	150	NA	NA
016	23	93	484	3	22	45	0	0	fp	150	NA	NA
016	23	93	484	3	22	45	0	0	rp	150	NA	NA
016	23	93	0	3	22	45	0	0	pr	150	NA	NA
016	23	93	0	3	22	45	0	0	rr	150	NA	NA
016	23	93	484	3	22	45	0	0	tt	150	NA	NA
016	23	89	319	1	0	19	0	0	ff	180	NA	NA
016	23	89	769	1	0	19	0	0	fp	180	NA	NA
016	23	89	769	1	0	19	0	0	rp	180	NA	NA
016	23	89	0	1	0	19	0	0	pr	180	NA	NA
016	23	89	0	1	0	19	0	0	rr	180	NA	NA
016	23	89	769	1	0	19	0	0	tt	180	NA	NA
016	23	89	340	2	19	26	0	0	ff	180	NA	NA
016	23	89	340	2	19	26	0	0	fp	180	NA	NA
016	23	89	340	2	19	26	0	0	rp	180	NA	NA
016	23	89	0	2	19	26	0	0	pr	180	NA	NA
016	23	89	0	2	19	26	0	0	rr	180	NA	NA
016	23	89	340	2	19	26	0	0	tt	180	NA	NA
016	23	89	324	3	26	64	0	0	ff	180	NA	NA
016	23	89	744	3	26	64	0	0	fp	180	NA	NA
016	23	89	744	3	26	64	0	0	rp	180	NA	NA
016	23	89	0	3	26	64	0	0	pr	180	NA	NA
016	23	89	0	3	26	64	0	0	rr	180	NA	NA
016	23	89	744	3	26	64	0	0	tt	180	NA	NA
016	23	85	120	1	0	18	0	0	ff	186	NA	NA
016	23	85	120	1	0	18	0	0	fp	186	NA	NA
016	23	85	120	1	0	18	0	0	rp	186	NA	NA
016	23	85	0	1	0	18	0	0	pr	186	NA	NA
016	23	85	370	1	0	18	0	0	rr	186	NA	NA
016	23	85	490	1	0	18	0	0	tt	186	NA	NA
016	23	85	NA	2	18	25	0	0	ff	186	NA	NA
016	23	85	NA	2	18	25	0	0	fp	186	NA	NA
016	23	85	NA	2	18	25	0	0	rp	186	NA	NA
016	23	85	NA	2	18	25	0	0	pr	186	NA	NA
016	23	85	238	2	18	25	0	0	rr	186	NA	NA
016	23	85	238	2	18	25	0	0	tt	186	NA	NA
016	23	85	334	3	25	63	0	0	ff	186	NA	NA
016	23	85	334	3	25	63	0	0	fp	186	NA	NA
016	23	85	2180	3	25	63	0	0	rp	186	NA	NA
016	23	85	1	3	25	63	0	0	pr	186	NA	NA
016	23	85	1238	3	25	63	0	0	rr	186	NA	NA
016	23	85	1572	3	25	63	0	0	tt	186	NA	NA
016	21	91	396	1	0	16	0	0	ff	205	NA	NA
016	21	91	396	1	0	16	0	0	fp	205	NA	NA
016	21	91	396	1	0	16	0	0	rp	205	NA	NA
016	21	91	0	1	0	16	0	0	pr	205	NA	NA
016	21	91	0	1	0	16	0	0	rr	205	NA	NA
016	21	91	396	1	0	16	0	0	tt	205	NA	NA
016	21	91	NA	2	16	22	0	0	ff	205	NA	NA
016	21	91	NA	2	16	22	0	0	fp	205	NA	NA
016	21	91	NA	2	16	22	0	0	rp	205	NA	NA
016	21	91	NA	2	16	22	0	0	pr	205	NA	NA
016	21	91	288	2	16	22	0	0	rr	205	NA	NA
016	21	91	288	2	16	22	0	0	tt	205	NA	NA
016	21	91	244	3	22	50	0	0	ff	205	NA	NA
016	21	91	244	3	22	50	0	0	fp	205	NA	NA
016	21	91	1380	3	22	50	0	0	rp	205	NA	NA
016	21	91	1	3	22	50	0	0	pr	205	NA	NA
016	21	91	848	3	22	50	0	0	rr	205	NA	NA
016	21	91	1092	3	22	50	0	0	tt	205	NA	NA
017	23	84	148	1	0	18	0	0	ff	19	NA	NA
017	23	84	868	1	0	18	0	0	fp	19	NA	NA
017	23	84	1694	1	0	18	0	0	rp	19	NA	NA
017	23	84	0	1	0	18	0	0	pr	19	NA	NA
017	23	84	448	1	0	18	0	0	rr	19	NA	NA
017	23	84	1316	1	0	18	0	0	tt	19	NA	NA
017	23	84	NA	2	18	25	0	0	ff	19	NA	NA
017	23	84	NA	2	18	25	0	0	fp	19	NA	NA
017	23	84	NA	2	18	25	0	0	rp	19	NA	NA
017	23	84	NA	2	18	25	0	0	pr	19	NA	NA
017	23	84	166	2	18	25	0	0	rr	19	NA	NA
017	23	84	166	2	18	25	0	0	tt	19	NA	NA
017	23	84	146	3	25	63	0	0	ff	19	NA	NA
017	23	84	146	3	25	63	0	0	fp	19	NA	NA
017	23	84	2336	3	25	63	0	0	rp	19	NA	NA
017	23	84	1	3	25	63	0	0	pr	19	NA	NA
017	23	84	1416	3	25	63	0	0	rr	19	NA	NA
017	23	84	1562	3	25	63	0	0	tt	19	NA	NA
017	21	82	86	1	0	17	0	0	ff	20	NA	NA
017	21	82	590	1	0	17	0	0	fp	20	NA	NA
017	21	82	590	1	0	17	0	0	rp	20	NA	NA
017	21	82	0	1	0	17	0	0	pr	20	NA	NA
017	21	82	252	1	0	17	0	0	rr	20	NA	NA
017	21	82	842	1	0	17	0	0	tt	20	NA	NA
017	21	82	NA	2	17	22	0	0	ff	20	NA	NA
017	21	82	NA	2	17	22	0	0	fp	20	NA	NA
017	21	82	NA	2	17	22	0	0	rp	20	NA	NA
017	21	82	NA	2	17	22	0	0	pr	20	NA	NA
017	21	82	NA	2	17	22	0	0	rr	20	NA	NA
017	21	82	NA	2	17	22	0	0	tt	20	NA	NA
017	21	82	174	3	22	48	0	0	ff	20	NA	NA
017	21	82	816	3	22	48	0	0	fp	20	NA	NA
017	21	82	1068	3	22	48	0	0	rp	20	NA	NA
017	21	82	1	3	22	48	0	0	pr	20	NA	NA
017	21	82	0	3	22	48	0	0	rr	20	NA	NA
017	21	82	816	3	22	48	0	0	tt	20	NA	NA
017	23	76	325	1	0	19	0	0	ff	31	NA	NA
017	23	76	757	1	0	19	0	0	fp	31	NA	NA
017	23	76	757	1	0	19	0	0	rp	31	NA	NA
017	23	76	0	1	0	19	0	0	pr	31	NA	NA
017	23	76	1314	1	0	19	0	0	rr	31	NA	NA
017	23	76	2071	1	0	19	0	0	tt	31	NA	NA
017	23	76	150	2	19	25	0	0	ff	31	NA	NA
017	23	76	150	2	19	25	0	0	fp	31	NA	NA
017	23	76	600	2	19	25	0	0	rp	31	NA	NA
017	23	76	1	2	19	25	0	0	pr	31	NA	NA
017	23	76	674	2	19	25	0	0	rr	31	NA	NA
017	23	76	824	2	19	25	0	0	tt	31	NA	NA
017	23	76	174	3	25	48	0	0	ff	31	NA	NA
017	23	76	174	3	25	48	0	0	fp	31	NA	NA
017	23	76	2530	3	25	48	0	0	rp	31	NA	NA
017	23	76	1	3	25	48	0	0	pr	31	NA	NA
017	23	76	726	3	25	48	0	0	rr	31	NA	NA
017	23	76	900	3	25	48	0	0	tt	31	NA	NA
017	23	92	164	1	0	16	0	0	ff	37	NA	NA
017	23	92	306	1	0	16	0	0	fp	37	NA	NA
017	23	92	306	1	0	16	0	0	rp	37	NA	NA
017	23	92	0	1	0	16	0	0	pr	37	NA	NA
017	23	92	756	1	0	16	0	0	rr	37	NA	NA
017	23	92	1062	1	0	16	0	0	tt	37	NA	NA
017	23	92	108	2	16	23	0	0	ff	37	NA	NA
017	23	92	108	2	16	23	0	0	fp	37	NA	NA
017	23	92	380	2	16	23	0	0	rp	37	NA	NA
017	23	92	1	2	16	23	0	0	pr	37	NA	NA
017	23	92	0	2	16	23	0	0	rr	37	NA	NA
017	23	92	108	2	16	23	0	0	tt	37	NA	NA
017	23	92	200	3	23	61	0	0	ff	37	NA	NA
017	23	92	728	3	23	61	0	0	fp	37	NA	NA
017	23	92	1914	3	23	61	0	0	rp	37	NA	NA
017	23	92	1	3	23	61	0	0	pr	37	NA	NA
017	23	92	340	3	23	61	0	0	rr	37	NA	NA
017	23	92	1068	3	23	61	0	0	tt	37	NA	NA
017	21	78	287	1	0	19	0	0	ff	53	NA	NA
017	21	78	475	1	0	19	0	0	fp	53	NA	NA
017	21	78	475	1	0	19	0	0	rp	53	NA	NA
017	21	78	0	1	0	19	0	0	pr	53	NA	NA
017	21	78	380	1	0	19	0	0	rr	53	NA	NA
017	21	78	855	1	0	19	0	0	tt	53	NA	NA
017	21	78	180	2	19	26	0	0	ff	53	NA	NA
017	21	78	180	2	19	26	0	0	fp	53	NA	NA
017	21	78	292	2	19	26	0	0	rp	53	NA	NA
017	21	78	1	2	19	26	0	0	pr	53	NA	NA
017	21	78	264	2	19	26	0	0	rr	53	NA	NA
017	21	78	444	2	19	26	0	0	tt	53	NA	NA
017	21	78	512	3	26	51	0	0	ff	53	NA	NA
017	21	78	878	3	26	51	0	0	fp	53	NA	NA
017	21	78	1410	3	26	51	0	0	rp	53	NA	NA
017	21	78	1	3	26	51	0	0	pr	53	NA	NA
017	21	78	0	3	26	51	0	0	rr	53	NA	NA
017	21	78	878	3	26	51	0	0	tt	53	NA	NA
017	21	74	114	1	0	15	0	0	ff	54	NA	NA
017	21	74	256	1	0	15	0	0	fp	54	NA	NA
017	21	74	256	1	0	15	0	0	rp	54	NA	NA
017	21	74	0	1	0	15	0	0	pr	54	NA	NA
017	21	74	884	1	0	15	0	0	rr	54	NA	NA
017	21	74	1140	1	0	15	0	0	tt	54	NA	NA
017	21	74	152	2	15	20	0	0	ff	54	NA	NA
017	21	74	152	2	15	20	0	0	fp	54	NA	NA
017	21	74	726	2	15	20	0	0	rp	54	NA	NA
017	21	74	1	2	15	20	0	0	pr	54	NA	NA
017	21	74	582	2	15	20	0	0	rr	54	NA	NA
017	21	74	734	2	15	20	0	0	tt	54	NA	NA
017	21	74	118	3	20	45	0	0	ff	54	NA	NA
017	21	74	326	3	20	45	0	0	fp	54	NA	NA
017	21	74	2354	3	20	45	0	0	rp	54	NA	NA
017	21	74	1	3	20	45	0	0	pr	54	NA	NA
017	21	74	1136	3	20	45	0	0	rr	54	NA	NA
017	21	74	1462	3	20	45	0	0	tt	54	NA	NA
017	22	75	146	1	0	17	0	0	ff	56	NA	NA
017	22	75	616	1	0	17	0	0	fp	56	NA	NA
017	22	75	664	1	0	17	0	0	rp	56	NA	NA
017	22	75	0	1	0	17	0	0	pr	56	NA	NA
017	22	75	300	1	0	17	0	0	rr	56	NA	NA
017	22	75	916	1	0	17	0	0	tt	56	NA	NA
017	22	75	176	2	17	24	0	0	ff	56	NA	NA
017	22	75	176	2	17	24	0	0	fp	56	NA	NA
017	22	75	718	2	17	24	0	0	rp	56	NA	NA
017	22	75	1	2	17	24	0	0	pr	56	NA	NA
